lkl04	389310	389822
lkl04	389927	391105
lkl04	391126	391635
lkl04	391632	392690
lkl04	392740	393813
lkl04	393882	394814
lkl04	394811	395665
lkl04	395693	396682
lkl04	396898	397701
lkl04	397847	399406
lkl04	399430	399918
lkl04	399915	400343
lkl04	400347	400580
lkl04	400577	401062
lkl04	401062	402291
lkl04	402288	403070
lkl04	403135	403578
lkl04	403580	404335
lkl04	404332	405114
lkl04	405111	406142
lkl04	406182	406658
lkl04	406762	407865
lkl04	407869	408159
lkl04	408156	408560
lkl04	408638	408865
lkl04	408973	409356
lkl04	409343	409753
lkl04	409870	410148
lkl04	410215	410541
lkl04	410707	411840
lkl04	411834	413186
lkl04	413207	413899
lkl04	414010	414957
lkl04	415020	415808
lkl04	415918	416904
lkl04	416901	417893
lkl04	417886	418899
lkl04	418896	419651
lkl04	419705	420103
lkl04	420132	420821
lkl04	421030	421542
lkl04	421912	424044
lkl04	424044	424838
lkl04	425118	426029
lkl04	426133	426684
lkl04	426871	427565
lkl04	427740	427812
lkl04	427852	428028
lkl04	428147	428815
lkl04	429019	429618
lkl04	429615	430403
lkl04	430475	431113
lkl04	431410	432294
lkl04	432539	433348
lkl04	433826	434605
lkl04	434636	435727
lkl04	435727	436689
lkl04	436772	437887
lkl04	438023	438961
lkl04	438958	441126
lkl04	441194	441880
lkl04	441991	442284
lkl04	442329	442451
lkl04	442456	443061
lkl04	443058	444140
lkl04	444143	445237
lkl04	445269	446093
lkl04	446135	446884
lkl04	446964	447635
lkl04	447813	449006
lkl04	449003	449686
lkl04	449751	450236
lkl04	450370	450852
lkl04	450907	452223
lkl04	452220	453410
lkl04	453420	453893
lkl04	453895	454812
lkl04	454880	456283
lkl04	456276	457262
lkl04	457358	457996
lkl04	458006	459313
lkl04	459393	460496
lkl04	460499	460556
lkl04	460725	461660
lkl04	461691	461763
lkl04	461845	463131
lkl04	463194	464225
lkl04	464421	465323
lkl04	465363	467462
lkl04	467579	468898
lkl04	468895	469230
lkl04	469267	470169
lkl04	470215	470604
lkl04	470601	471581
lkl04	471648	473105
lkl04	473184	473618
lkl04	473682	474545
lkl04	474604	475761
lkl04	475994	476557
lkl04	476600	476968
lkl04	477135	477404
lkl04	477500	478510
lkl04	478570	479079
lkl04	479200	480309
lkl04	480282	481394
lkl04	481501	482733
lkl04	482730	483374
lkl04	483379	483975
lkl04	484127	486082
lkl04	486090	486770
lkl04	486767	488032
lkl04	488158	489597
lkl04	489661	489843
lkl04	490139	492403
lkl04	492618	493637
lkl04	493711	494310
lkl04	494312	495133
lkl04	495143	495955
lkl04	495952	496401
lkl04	496406	497296
lkl04	497289	497714
lkl04	497809	498375
lkl04	498368	498805
lkl04	498889	499632
lkl04	499660	500412
lkl04	500910	501887
lkl04	501884	503560
lkl04	503599	504090
lkl04	504118	506856
lkl04	506888	507454
lkl04	507454	507990
lkl04	508140	508460
lkl04	508468	508689
lkl04	508917	509972
lkl04	509975	510688
lkl04	510754	511674
lkl04	511671	512549
lkl04	512599	514155
lkl04	514160	515080
lkl04	515132	515986
lkl04	515979	516557
lkl04	516596	517462
lkl04	517468	518109
lkl04	518188	519702
lkl04	519721	521616
lkl04	521863	522819
lkl04	522816	525137
lkl04	525195	525860
lkl04	526163	526540
lkl04	526568	527641
lkl04	527699	528310
lkl04	528307	528954
lkl04	529005	529751
lkl04	529735	530514
lkl04	530559	530957
lkl04	531093	531830
lkl04	531878	532072
lkl04	532103	532483
lkl04	532534	533367
lkl04	533445	534239
lkl04	534300	535196
lkl04	535267	535923
lkl04	535920	536840
lkl04	536889	537929
lkl04	537929	540439
lkl04	540559	540897
lkl04	540900	542024
lkl04	542084	542854
lkl04	542836	544419
lkl04	544416	545402
lkl04	545611	546660
lkl04	546657	547814
lkl04	547811	548710
lkl04	548707	549951
lkl04	549948	550871
lkl04	550850	551977
lkl04	551974	553404
lkl04	553478	554119
lkl04	554116	554811
lkl04	554908	555009
lkl04	555042	556355
lkl04	556936	558462
lkl04	558831	561939
lkl04	562038	562154
lkl04	562352	563035
lkl04	563078	563863
lkl04	563863	564894
lkl04	564951	565115
lkl04	565112	565918
lkl04	565915	566835
lkl04	566832	568526
lkl04	568598	570298
lkl04	570302	570952
lkl04	570959	571882
lkl04	571972	572862
lkl04	572846	573700
lkl04	573690	574295
lkl04	574292	575074
lkl04	575071	576186
lkl04	576179	576856
lkl04	576853	578382
lkl04	578510	579406
lkl04	579403	579807
lkl04	579793	580149
lkl04	580190	580693
lkl04	580690	581268
lkl04	581373	581446
lkl04	581741	586981
lkl04	587061	588092
lkl04	588202	588615
lkl04	588624	589784
lkl04	589863	591530
lkl04	591537	592577
lkl04	592619	593626
lkl04	593632	594618
lkl04	594676	594972
lkl04	594977	595498
lkl04	595573	596586
lkl04	596672	599155
lkl04	599245	599487
lkl04	599477	600106
lkl04	600219	601619
lkl04	601649	602218
lkl04	602464	602952
lkl04	602949	603629
lkl04	603730	604275
lkl04	604324	605139
lkl04	605237	608644
lkl04	608695	610203
lkl04	610203	610691
lkl04	610742	612577
lkl04	612724	613659
lkl04	613661	614347
lkl04	614398	615726
lkl04	615796	617754
lkl04	617824	619032
lkl04	619200	619526
lkl04	619546	620640
lkl04	620701	621078
lkl04	621286	621717
lkl04	621821	622780
lkl04	622777	623385
lkl04	623390	625201
lkl04	625229	626641
lkl04	626638	627747
lkl04	627744	629285
lkl04	629242	630456
lkl04	630467	631540
lkl04	631610	633010
lkl04	633046	634077
lkl04	634235	635395
lkl04	635403	636086
lkl04	636119	636574
lkl04	636579	636881
lkl04	636996	637610
lkl04	637622	638254
lkl04	638241	639161
lkl04	639184	639657
lkl04	639706	643224
lkl04	643321	644415
lkl04	644436	645737
lkl04	645751	646224
lkl04	646262	647281
lkl04	647347	647907
lkl04	647960	649351
lkl04	649468	649833
lkl04	649947	650846
lkl04	650846	652588
lkl04	652589	653023
lkl04	653330	653755
lkl04	653834	655657
lkl04	655654	656730
lkl04	656770	657570
lkl04	657595	658239
lkl04	658362	659414
lkl04	659422	660414
lkl04	660419	661336
lkl04	661353	662225
lkl04	662219	662755
lkl04	662847	663266
lkl04	663414	664865
lkl04	665030	666679
lkl04	666676	667863
lkl04	667887	668483
lkl04	668549	670630
lkl04	670646	670888
lkl04	670923	671363
lkl04	671418	674303
lkl04	674305	676224
lkl04	676258	677130
lkl04	677187	678164
lkl04	678278	678904
lkl04	679009	680052
lkl04	680055	681272
lkl04	681260	682051
lkl04	682149	682397
lkl04	682397	682753
lkl04	682791	683570
lkl04	683578	684510
lkl04	684507	686054
lkl04	686058	687170
lkl04	687167	689248
lkl04	689471	690397
lkl04	690419	690793
lkl04	690889	691818
lkl04	692039	693457
lkl04	693457	694653
lkl04	694650	694979
lkl04	694994	695764
lkl04	695774	696103
lkl04	696162	697067
lkl04	697085	697909
lkl04	697906	698955
lkl04	698952	699929
lkl04	700024	701061
lkl04	701370	702977
lkl04	703000	703827
lkl04	703824	704048
lkl04	704045	704308
lkl04	704419	704928
lkl04	705020	705730
lkl04	705737	706420
lkl04	706461	707096
lkl04	707137	708381
lkl04	708458	709681
lkl04	709691	710476
lkl04	710557	710808
lkl04	710869	711690
lkl04	711778	712674
lkl04	712634	713191
lkl04	713283	714284
lkl04	714232	714747
lkl04	714883	716004
lkl04	716001	717011
lkl04	717008	718339
lkl04	718336	719502
lkl04	719518	720123
lkl04	720152	720997
lkl04	721100	721891
lkl04	721893	722735
lkl04	722837	724678
lkl04	724759	725862
lkl04	725968	726052
lkl04	726144	727442
lkl04	727452	728285
lkl04	728296	729159
lkl04	729238	729918
lkl04	729915	730928
lkl04	730933	731898
lkl04	731943	732941
lkl04	732938	733897
lkl04	733957	734214
lkl04	734276	735031
lkl04	735028	737487
lkl04	737508	737578
lkl04	737673	737746
lkl04	737817	739355
lkl04	739534	740118
lkl04	740136	740801
lkl04	740932	742200
lkl04	742244	742807
lkl04	742810	744867
lkl04	744950	745552
lkl04	745549	745764
lkl04	745772	746020
lkl04	746023	748599
lkl04	748690	749499
lkl04	749545	750237
lkl04	750234	750977
lkl04	751026	751439
lkl04	751436	751948
lkl04	751945	752607
lkl04	752829	756206
lkl04	756203	757555
lkl04	757627	757968
lkl04	757970	758386
lkl04	758438	759097
lkl04	759344	761701
lkl04	761711	761983
lkl04	762194	762502
lkl04	762524	762781
lkl04	762875	764383
lkl04	764380	765210
lkl04	765249	766508
lkl04	766553	766777
lkl04	766788	767384
lkl04	767381	768532
lkl04	768532	768909
lkl04	768982	769054
lkl04	769173	770259
lkl04	770279	770812
lkl04	770754	770948
lkl04	771013	771885
lkl04	771897	772604
lkl04	772615	773661
lkl04	773666	774343
lkl04	774377	775666
lkl04	775735	778314
lkl04	778408	778998
lkl04	778995	781298
lkl04	781317	781955
lkl04	781976	783010
lkl04	783079	783339
lkl04	783467	784201
lkl04	784286	788956
lkl04	789231	791081
lkl04	791091	791741
lkl04	791741	792958
lkl04	793029	794063
lkl04	794095	795210
lkl04	795213	795950
lkl04	795995	796342
lkl04	796335	797417
lkl04	797414	797881
lkl04	797878	799194
lkl04	799197	800087
lkl04	800121	801050
lkl04	801058	801681
lkl04	801871	803631
lkl04	803666	804373
lkl04	804388	805116
lkl04	805113	805919
lkl04	805923	806486
lkl04	806529	807224
lkl04	807292	807786
lkl04	807787	809010
lkl04	809000	810379
lkl04	810379	812229
lkl04	812307	813002
lkl04	813096	813872
lkl04	813934	814006
lkl04	814584	815327
lkl04	815331	815720
lkl04	815730	816296
lkl04	816338	817414
lkl04	817429	817502
lkl04	817586	817702
lkl04	817769	818338
lkl04	818454	818600
lkl04	818800	819303
lkl04	819474	820712
lkl04	820763	821011
lkl04	821082	822083
lkl04	822080	822997
lkl04	823085	824287
lkl04	824296	827022
lkl04	827174	827246
lkl04	827273	828772
lkl04	828805	829611
lkl04	829656	831332
lkl04	831364	831724
lkl04	831745	832566
lkl04	832658	832840
lkl04	832920	834257
lkl04	834262	837243
lkl04	837275	838183
lkl04	838265	838531
lkl04	838528	839454
lkl04	839527	839886
lkl04	839971	841395
lkl04	841497	841955
lkl04	841962	842672
lkl04	842789	844090
lkl04	844109	845827
lkl04	845891	847261
lkl04	847258	848730
lkl04	848816	849742
lkl04	849974	851305
lkl04	851302	852006
lkl04	852009	853031
lkl04	853056	854069
lkl04	854138	854359
lkl04	854553	856625
lkl04	856651	856899
lkl04	856907	859360
lkl04	859436	860566
lkl04	860569	861591
lkl04	861810	862103
lkl04	862116	862586
lkl04	862602	863048
lkl04	863045	863629
lkl04	863626	864402
lkl04	864460	865086
lkl04	865236	868100
lkl04	868175	870142
lkl04	870163	872670
lkl04	872724	874865
lkl04	874877	876082
lkl04	876155	877351
lkl04	877344	877925
lkl04	877951	879171
lkl04	879143	879847
lkl04	879918	880943
lkl04	881109	882377
lkl04	882545	883828
lkl04	883861	884331
lkl04	884377	884449
lkl04	884610	884681
lkl04	884737	884807
lkl04	884835	884906
lkl04	884957	885271
lkl04	885408	885758
lkl04	885777	886820
lkl04	886897	887409
lkl04	887411	888067
lkl04	888072	889235
lkl04	889393	891402
lkl04	891399	891950
lkl04	891972	892823
lkl04	892820	894172
lkl04	894213	895103
lkl04	895100	895690
lkl04	895749	896513
lkl04	896560	897123
lkl04	897171	897782
lkl04	897775	898806
lkl04	898883	899335
lkl04	899374	901089
lkl04	901089	902078
lkl04	902148	904415
lkl04	904394	904963
lkl04	905059	906312
lkl04	906382	906768
lkl04	906811	908163
lkl04	908156	909067
lkl04	909234	909863
lkl04	910048	910299
lkl04	910369	913035
lkl04	913032	913484
lkl04	913504	914904
lkl04	914904	915737
lkl04	915742	916968
lkl04	916955	917500
lkl04	917497	918576
lkl04	918573	919106
lkl04	919116	919562
lkl04	919653	920213
lkl04	920221	920628
lkl04	920843	921373
lkl04	921370	922341
lkl04	922338	923642
lkl04	923639	924172
lkl04	924169	925329
lkl04	925322	928609
lkl04	928606	929469
lkl04	929462	930358
lkl04	930443	931282
lkl04	931279	932307
lkl04	932310	933134
lkl04	933131	935146
lkl04	935177	936514
lkl04	936511	937089
lkl04	937194	937448
lkl04	937565	938758
lkl04	938707	940713
lkl04	940722	941654
lkl04	941651	943006
lkl04	943022	943705
lkl04	943758	944021
lkl04	944068	944910
lkl04	944912	945676
lkl04	945673	946032
lkl04	946029	946613
lkl04	946707	946934
lkl04	946951	947712
lkl04	947709	948968
lkl04	948965	949765
lkl04	949776	950747
lkl04	950805	955397
lkl04	955390	956856
lkl04	956899	958347
lkl04	958404	958486
lkl04	958544	959167
lkl04	959178	959690
lkl04	959696	960127
lkl04	960212	962839
lkl04	962871	964547
lkl04	964621	965667
lkl04	965702	967051
lkl04	967068	967838
lkl04	967931	968188
lkl04	968252	969592
lkl04	969656	969958
lkl04	969974	971677
lkl04	971834	972868
lkl04	972865	974904
lkl04	974942	976411
lkl04	976408	978660
lkl04	978673	979983
lkl04	980004	981287
lkl04	981319	982167
lkl04	982164	983171
lkl04	983168	984412
lkl04	984599	985828
lkl04	985887	986891
lkl04	986923	987150
lkl04	987150	987614
lkl04	987700	988632
lkl04	988646	989407
lkl04	989542	990012
lkl04	990009	990965
lkl04	990962	991735
lkl04	991842	992213
lkl04	992217	993770
lkl04	993827	994357
lkl04	994366	995868
lkl04	995865	996518
lkl04	996541	997533
lkl04	997533	998069
lkl04	998194	1000743
lkl04	1000852	1001766
lkl04	1001763	1002596
lkl04	1002606	1003859
lkl04	1003856	1004581
lkl04	1004592	1005695
lkl04	1005692	1006141
lkl04	1006153	1006827
lkl04	1006856	1007761
lkl04	1007768	1008247
lkl04	1008240	1009919
lkl04	1009970	1010461
lkl04	1010508	1010978
lkl04	1011158	1011682
lkl04	1011806	1012051
lkl04	1012062	1013486
lkl04	1013547	1014155
lkl04	1014183	1014255
lkl04	1014302	1014922
lkl04	1014957	1015029
lkl04	1015058	1015408
lkl04	1015408	1015698
lkl04	1015695	1016183
lkl04	1016195	1016710
lkl04	1016751	1017074
lkl04	1017129	1018385
lkl04	1018459	1019976
lkl04	1019976	1021487
lkl04	1021484	1021783
lkl04	1021840	1023540
lkl04	1023544	1025868
lkl04	1025841	1026536
lkl04	1026578	1027600
lkl04	1027557	1028657
lkl04	1028664	1029845
lkl04	1029900	1031999
lkl04	1032045	1034120
lkl04	1034117	1036252
lkl04	1036292	1037230
lkl04	1037227	1039005
lkl04	1039163	1040236
lkl04	1040238	1040519
lkl04	1040524	1041126
lkl04	1041299	1041856
lkl04	1041853	1042884
lkl04	1042892	1043446
lkl04	1043503	1044222
lkl04	1044310	1045137
lkl04	1045216	1046100
lkl04	1046417	1046878
lkl04	1046888	1047880
lkl04	1047856	1049022
lkl04	1049016	1050542
lkl04	1050539	1050901
lkl04	1050991	1051314
lkl04	1051354	1052016
lkl04	1052013	1052753
lkl04	1052890	1053237
lkl04	1053406	1053873
lkl04	1053920	1054630
lkl04	1054632	1055237
lkl04	1055239	1055469
lkl04	1055474	1055884
lkl04	1056031	1057227
lkl04	1057234	1058784
lkl04	1058797	1059378
lkl04	1059437	1060078
lkl04	1060075	1061070
lkl04	1061195	1061524
lkl04	1061528	1062028
lkl04	1062073	1062945
lkl04	1062968	1063315
lkl04	1063407	1066910
lkl04	1067038	1067148
lkl04	1067334	1067591
lkl04	1067652	1068740
lkl04	1068737	1069654
lkl04	1069661	1070353
lkl04	1070364	1070573
lkl04	1070576	1071151
lkl04	1071193	1071690
lkl04	1071733	1073880
lkl04	1073919	1074527
lkl04	1074497	1075468
lkl04	1075491	1075967
lkl04	1075974	1076975
lkl04	1076953	1078101
lkl04	1078091	1078852
lkl04	1078858	1080222
lkl04	1080289	1080885
lkl04	1080887	1082329
lkl04	1082553	1083872
lkl04	1083869	1085179
lkl04	1085189	1086283
lkl04	1086388	1086948
lkl04	1086945	1088012
lkl04	1088070	1088142
lkl04	1088257	1088895
lkl04	1088968	1089237
lkl04	1089272	1091335
lkl04	1091328	1092311
lkl04	1092308	1093090
lkl04	1093207	1093980
lkl04	1094104	1096116
lkl04	1096120	1096338
lkl04	1096425	1096496
lkl04	1096566	1098080
lkl04	1098123	1099358
lkl04	1099351	1100118
lkl04	1100122	1101216
lkl04	1101266	1102318
lkl04	1102353	1103900
lkl04	1103966	1104508
lkl04	1104548	1106152
lkl04	1106275	1106616
lkl04	1106624	1107106
lkl04	1107214	1108239
lkl04	1108285	1108794
lkl04	1108797	1110590
lkl04	1110632	1112338
lkl04	1112348	1113115
lkl04	1113112	1114524
lkl04	1114598	1114852
lkl04	1114865	1116046
lkl04	1116043	1116693
lkl04	1116695	1117468
lkl04	1117543	1118364
lkl04	1118371	1119834
lkl04	1119922	1120758
lkl04	1120766	1121443
lkl04	1121440	1122162
lkl04	1122201	1123115
lkl04	1123119	1123910
lkl04	1123907	1124725
lkl04	1124722	1125324
lkl04	1125312	1125524
lkl04	1125740	1126738
lkl04	1126816	1126888
lkl04	1127004	1127828
lkl04	1127825	1128388
lkl04	1128449	1128820
lkl04	1128923	1129333
lkl04	1129372	1130841
lkl04	1130838	1131056
lkl04	1131060	1131536
lkl04	1131602	1132516
lkl04	1132513	1133571
lkl04	1133629	1134390
lkl04	1134377	1134958
lkl04	1134955	1135599
lkl04	1135621	1136442
lkl04	1136557	1137669
lkl04	1137690	1138970
lkl04	1138978	1139388
lkl04	1139385	1139852
lkl04	1139827	1140216
lkl04	1140226	1140429
lkl04	1140453	1141364
lkl04	1141361	1142221
lkl04	1142218	1143381
lkl04	1143494	1143575
lkl04	1143647	1144426
lkl04	1144427	1145353
lkl04	1145415	1147781
lkl04	1148039	1148992
lkl04	1149047	1149640
lkl04	1149637	1150380
lkl04	1150377	1151204
lkl04	1151261	1152589
lkl04	1152568	1152834
lkl04	1152876	1154429
lkl04	1154405	1155691
lkl04	1155920	1156609
lkl04	1156638	1157483
lkl04	1157493	1157717
lkl04	1157794	1158936
lkl04	1158966	1161497
lkl04	1161494	1162561
lkl04	1162568	1164013
lkl04	1164010	1165251
lkl04	1165304	1166767
lkl04	1166825	1168102
lkl04	1168118	1168927
lkl04	1168924	1169433
lkl04	1169516	1169589
lkl04	1169647	1170120
lkl04	1170192	1170740
lkl04	1170737	1171801
lkl04	1171798	1172682
lkl04	1172679	1174232
lkl04	1174238	1174579
lkl04	1174576	1174884
lkl04	1174881	1175756
lkl04	1175783	1178701
lkl04	1178780	1179904
lkl04	1180031	1181446
lkl04	1181545	1182387
lkl04	1182236	1183948
lkl04	1183945	1184847
lkl04	1184912	1186141
lkl04	1186171	1189452
lkl04	1189449	1192526
lkl04	1192692	1192913
lkl04	1192915	1193205
lkl04	1193222	1193956
lkl04	1194101	1195621
lkl04	1195633	1196511
lkl04	1196568	1197581
lkl04	1197613	1199031
lkl04	1199042	1200820
lkl04	1200802	1201473
lkl04	1201470	1202180
lkl04	1202253	1203515
lkl04	1203512	1204051
lkl04	1204048	1205181
lkl04	1205201	1205587
lkl04	1205662	1206300
lkl04	1206366	1206539
lkl04	1206633	1207832
lkl04	1207814	1208890
lkl04	1208928	1209872
lkl04	1209878	1210309
lkl04	1210338	1211633
lkl04	1211734	1212846
lkl04	1212854	1213174
lkl04	1213184	1213576
lkl04	1213603	1213917
lkl04	1213914	1214564
lkl04	1214621	1216534
lkl04	1216662	1218347
lkl04	1218413	1220542
lkl04	1220535	1221461
lkl04	1221463	1222446
lkl04	1222676	1223272
lkl04	1223284	1225005
lkl04	1225002	1225943
lkl04	1225933	1226862
lkl04	1227050	1228678
